Year,Month,Day,Period,10 SOUTHWST,20 MEXICO,21 IMPERIAL,22 SANDIEGO,24 SCE_OTHR,25 LAORANGE,26 LADWP,31 SNFRNCSC,32 BAYAREA,34 FRESNO,35 GEYSERS,36 HUMBOLDT,37 SIERRA,38 CNTCOAST,39 PGE_OTHR,40 NORTHWST,50 CANADA,60 ROCKY MT,61 IDAHO,64 N NEVADA,80 SMUD,CISO DWR,FULTON   20 {3531 CE},FULTON   20 {3531 NE},FULTON   20 {3531 NH base case},FULTON   20 {3531 NH future case},HELMS PP 20 {3432 NP base case},HELMS PP 20 {3432 NP future case},HUMBOLDT 20 {3631 NB},MC CALL  20 {3433 NH base case},MC CALL  20 {3433 NH future case},MESA CAL  20 {2438 SR},MESA CAL  20 {2438 SS},MESA CAL  20 {2438 SS New},MESA CAL  20 {2438 SW},MESA CAL  20 {2438 SW New},MESA CAL  20 {3438 SH base case},MESA CAL  20 {3438 SH future case},PITSBURG  20 {3234 NW},PITSBURG  20 {3234 NW New},ROUND MT  20 {3931 NB},ROUND MT  20 {3931 NH base case},ROUND MT  20 {3931 NH future case},SUMMIT   20 {3931 NH base case},SUMMIT   20 {3931 NH future case},TESLA     20 {3933 NB},TESLA     20 {3933 NW},TESLA     20 {3933 NW New},TESLA     20 {3933 NH base case},TESLA     20 {3933 NH future case},CANAD G1 20 {5031 H base case},CASTAI4G 20 {2638 P base case},CMAIN GM 20 {5032 H base case},COLOEAST 20 {7031 P base case},COTWDWAP 20 {8033 H base case},COULEE   20 {4131 H base case},CRAIG    20 {7032 H base case},CRAIG    20 {7032 P base case},DALLES21 20 {4039 H base case},EMERY    20 {6533 H base case},HANFORD  20 {4132 H base case},HOOVER   20 {1331 H base case},IMPERIAL 20 {2130 H base case},JOHN DAY 20 {4035 H base case},MALIN    20 {4031 H base case},MIDPOINT 20 {6132 H base case},MONTA G1 20 {6235 H base case},NAUGHT   20 {6335 H base case},NAVAJO 2 20 {1232 H base case},NORTH G3 20 {4231 H base case},OWENS G  20 {2637 H base case},RNCHSECO 20 {8034 H base case},SJUAN G4 20 {1034 H base case},WCASCADE 20 {4232 H base case},CANAD G1 20 {5031 H future case},CASTAI4G 20 {2638 P future case},CMAIN GM 20 {5032 H future case},COLOEAST 20 {7031 P future case},COTWDWAP 20 {8033 H future case},COULEE   20 {4131 H future case},CRAIG    20 {7032 H future case},CRAIG    20 {7032 P future case},DALLES21 20 {4039 H future case},EMERY    20 {6533 H future case},HANFORD  20 {4132 H future case},HOOVER   20 {1331 H future case},IMPERIAL 20 {2130 H future case},JOHN DAY 20 {4035 H future case},MALIN    20 {4031 H future case},MIDPOINT 20 {6132 H future case},MONTA G1 20 {6235 H future case},NAUGHT   20 {6335 H future case},NAVAJO 2 20 {1232 H future case},NORTH G3 20 {4231 H future case},OWENS G  20 {2637 H future case},RNCHSECO 20 {8034 H future case},SJUAN G4 20 {1034 H future case},WCASCADE 20 {4232 H future case},CORONADO 20 {1131 W},CORONADO 20 {1131 W New},MALIN    20 {4031 W},MALIN    20 {4031 W New},JOHN DAY 20 {4035 W},JOHN DAY 20 {4035 W New},DALLES21 20 {4039 W},DALLES21 20 {4039 W New},COULEE   20 {4131 W},COULEE   20 {4131 W New},HANFORD  20 {4132 W},HANFORD  20 {4132 W New},WCASCADE 20 {4232 W},WCASCADE 20 {4232 W New},CMAIN GM 20 {5032 W},CMAIN GM 20 {5032 W New},MIDPOINT 20 {6132 W},MIDPOINT 20 {6132 W New},MONTA G1 20 {6235 W},MONTA G1 20 {6235 W New},BRIDGER  20 {6333 W},BRIDGER  20 {6333 W New},VALMY    20 {6433 W},VALMY    20 {6433 W New},COLOEAST 20 {7031 W},COLOEAST 20 {7031 W New},IMPERIAL 20 {2130 S},IMPERIAL 20 {2130 S New},H ALLEN  20 {1333 S New},PALOVRD2 20 {1431 S New},EMERY    20 {6533 S New}
2004,3,20,9,14637.1,1168.4,355.2,2094.7,8153.9,2672,2773.5,681.8,3597.1,1209.9,400.7,83.7,215.6,1109.5,3337.7,18773.4,12784.4,8437.3,1822,1144.7,1672.1,1313.9,694.4,260,9,9,1,1,49.2,806.4,637.8200923,756.8,443.3,1314.4,336.7,845.5,581.8571429,669.4,118.1,0,291.3,1704.557052,1976.419894,144.5,144.5,177.2,36.4,38.1,1103.969049,701,5928.571314,1,2955,1,628.4,6907.011395,325,1,1521.29061,12.2,2688.430269,1314.342857,183,3194,633.4785714,895.9063351,277,352.1428571,755,2801.959783,62.97142857,305.5714286,658.8,499,6518.882835,1,1473.238528,1,582,6569.279312,207,1,1793.917012,12.2,4601.324247,655.8,150.4,1832.468133,699.4193335,808.5740808,158.4135964,464.8333333,455.5714286,2468.71565,31.2,207,511.9715278,315.0928137,40.9,506.6,1.8,0.2,10.6,0.2,53.7,40.8,120.2,75.1,5.6,103.3,1.1,0.1,64.9,235.2,0.4,0,13.8,101.6,60,730.9,16.7,194.2,211.1,329.9,114.3,178.7,1082.3,3148.4,290.6
2004,3,20,10,15937.3,1227.5,403.8,2296.1,8867.6,2849.8,3051.2,736.3,3876.3,1287.2,427,88.6,233.4,1130.8,3477.5,19843.6,13392.6,8896.4,1897.4,1203,1818.3,1255.3,694.4,260,12,12,1,1,49.2,1008,839.4200923,756.8,441.8,1309.8,257.5,646.8,715.6571429,803.2,111.9,0,291.3,2074.157052,2346.019894,170.3,170.3,177.2,33,34.5,1454.369049,937.4633849,6131.092538,1,3396,1,785.6,7075.463297,394,1,1581.267576,16.4,3257.230269,1558.542857,233.4,2826.8,535.6785714,1110.106335,346,433.1428571,881,2440.159783,73.77142857,374.5714286,798.6,442,6732.844912,1,1904.092822,1,739.2,7865.279312,276,1,1809.779843,16.4,4032.524247,900,200.8,2199.668133,601.6193335,1022.774081,227.4135964,545.8333333,581.5714286,2288.87191,42,276,651.7715278,372.0928137,34.9,432.4,3.1,0.4,14.3,0.2,52.9,40.2,140.1,87.6,7,130.2,2.6,0.3,63.3,229.2,1.7,0,14.2,104.8,58.5,712.5,15.1,174.6,185.1,289.3,113.9,178.1,1028.2,3125.4,391.3
2004,3,20,11,17036.3,1284,450.8,2457.8,9499.4,2996.2,3266,774.7,4101.5,1366.4,445,90.8,247.2,1156.7,3657.3,20446.6,13756,9214.1,1949.7,1245.2,1948.9,1154.8,694.4,260,15,15,1,1,49.2,1209.6,1041.020092,756.8,442.9,1313.2,182.2,457.5,849.4571429,937,114.9,0,291.3,2443.757052,2715.619894,196.1,196.1,177.2,32.4,33.9,1804.769049,1287.863385,6167.132412,1,3837,1,942.8,8199.073807,463,1,1486.348181,20.6,3826.030269,1802.742857,283.8,2459.6,437.8785714,1324.306335,415,514.1428571,1007,2078.359783,84.57142857,443.5714286,938.4,385,6956.523989,1,2045.679419,1,896.4,9161.279312,345,1,1542.618203,20.6,3467.411298,1144.2,251.2,2326.32449,503.8193335,1236.974081,281.9153627,626.8333333,707.5714286,2525.68439,52.8,345,791.5715278,315.0928137,28.2,349.5,3.6,0.4,15.8,0.2,42.5,32.3,134.1,83.8,6.9,127.6,7.3,0.9,55.8,201.9,6,0,13.5,99.5,59.1,720.3,12.9,150,157.1,245.5,114.1,178.5,1094,3056,585.5
2004,3,20,12,17830,1331.3,492.4,2562.5,9992.3,3102.6,3444.3,790.4,4244.4,1434.7,455.8,90.9,256.5,1170,3858.7,20737.9,13901.6,9450.8,1987.2,1274.6,2061.7,1077.9,694.4,260,17.1,18,1,1,49.2,1411.2,1242.620092,756.8,443.8,1315.9,138.3,347.3,983.2571429,1070.8,121.4,0,291.3,2590.284931,3085.219894,221.9,221.9,177.2,30.2,31.7,2022.156918,1638.263385,6370.295986,1,3837,1,1100,8637.768994,532,1,1528.246821,24.8,4394.830269,2046.942857,334.2,2092.4,340.0785714,1538.506335,482.6787586,595.1428571,1093,2440.159783,95.37142857,512.5714286,1078.2,431.8,6900.283622,1,2486.679419,1,1053.6,9893.52607,414,1,1834.818203,24.8,2898.611298,1388.4,301.6,2693.52449,601.6193335,1451.174081,350.9153627,706,833.5714286,2163.88439,63.6,414,931.3715278,372.0928137,26.5,327.6,5.1,0.6,14.5,0.2,25.3,19.2,111.7,69.8,8,147.5,7,0.8,51.3,185.9,6,0,16.4,120.9,63.3,770.8,11.3,131.7,136,212.6,114.4,178.9,1033.6,3014.3,326.9
2004,3,20,13,18581.5,1364.8,525.4,2625.3,10409,3177.8,3569.4,791.7,4336,1498.9,463.5,89.4,265.3,1195.2,4086.9,20853.2,13915.7,9569.5,2018.8,1297.9,2182.6,1042.1,694.4,260,20.1,21,1,1,51.4,1552.3,1444.220092,756.8,443.3,1314.2,117.5,295.1,1117.057143,1165.8,112.1,0,304.4,2959.884931,3215.5,221.9,221.9,185.2,26.2,27.5,2348.6,1988.663385,6868.720654,1,3837,1,1189.174007,9621.262508,601,1,1548.502619,29,3826.030269,2121,384.6,2263.95929,242.2785714,1752.706335,547.3212414,676.1428571,1093,2801.959783,96,581.5714286,1218,374.8,6817.22091,1,2927.679419,1,1210.8,10534.93239,483,1,1789.002681,29,2329.811298,1632.6,352,3060.72449,699.4193335,1496.757211,419.9153627,706,959.5714286,2222.257329,74.4,483,1071.171528,429.0928137,14.8,183.8,9.8,1.2,17.3,0.2,28.1,21.3,98,61.2,8.2,152.1,10.4,1.2,49.3,178.7,11.6,0,11.3,83.5,67.6,823.3,10.6,123.2,121.4,189.8,114.2,178.7,920.9,3101.7,296.8
2004,3,20,14,19200.6,1389.6,554.4,2658,10810.4,3229.9,3662.1,780.2,4398.4,1577.3,472.8,88,278.8,1219.9,4317.9,20866.2,13851.4,9666.6,2048.2,1319.1,2317.4,1044.5,694.4,260,23.1,24,1,1,51.4,1753.9,1645.820092,756.8,441.8,1309.8,102.9,258.5,1165.8,1165.8,103.5,0,304.4,3215.5,3215.5,221.9,221.9,185.2,21.3,22.3,2699,2339.063385,6543.634539,1,3837,1,1346.374007,10609.925,601,1,1554.354301,33.2,3257.230269,2121,435,2631.15929,196,1865,603,706,1093,2629.740722,96,599,1218,317.8,6983.849086,1,3368.679419,1,1368,11278,552,1,1837.444916,33.2,1761.011298,1876.8,402.4,3017.503103,673.1520951,1710.957211,488.9153627,706,1085.571429,2584.057329,85.2,552,1210.971528,442,6.6,81.8,7.4,0.9,9.6,0.1,33.8,25.7,92,57.5,7.7,142.6,10.8,1.3,48.3,174.8,26.7,0,9.1,67.2,64.5,785.9,9.5,109.7,77.8,121.6,113.9,178.1,885.8,2995.7,597.8
2004,3,20,15,19668.2,1400.1,573.6,2686.1,11146.4,3282.1,3743.2,771.6,4452.5,1649,481.1,87,293.3,1252,4509,20909.5,13749.5,9711.9,2072.4,1340.6,2455.8,1042.4,694.4,260,26.1,26.1,1,86.62711567,51.4,1753.9,1753.9,756.8,441.7,1309.5,73,183.2,1165.8,1165.8,91.1,0,304.4,3215.5,3215.5,221.9,221.9,185.2,16.8,17.6,3049.4,2689.463385,6528.294921,153.4121406,3837,1,1368,11278,601,1,1561.556394,34,2688.430269,2121,435,2998.35929,196,1865,603,706,1093,2495.664778,96,599,1218,260.8,6842.471584,173.7583347,3809.679419,100.3946251,1368,11278,601,90.7,1545.244916,34,1192.211298,2121,435,3194,770.9520951,1865,557.9153627,706,1093,2917.399548,96,599,1218,499,4.8,59.7,3.5,0.4,11.2,0.2,28.2,21.4,78,48.8,5.8,106.9,7.4,0.9,38.3,138.8,31.1,0,6,44.4,43.8,533.6,6.9,79.8,35.6,55.6,113.8,178,988.7,2790.3,590
2004,3,20,16,19963.5,1397.4,584.2,2700.4,11381.4,3320.8,3794.4,764.2,4492.1,1707.9,489.2,87.1,309.1,1279,4655.2,20988.8,13732,9765.8,2096.2,1356.3,2582.7,1046.6,694.4,260,26.1,26.1,23.38995638,1,51.4,1753.9,1753.9,756.8,443.8,1315.9,38.9,97.8,1165.8,1165.8,78.7,0,304.4,3215.5,3215.5,221.9,221.9,185.2,12.7,13.3,3049.4,3039.863385,6478.519904,605.1488846,3837,1,1368,11278,601,40.68487247,1556.147604,34,2673.986244,2121,435,2867.99382,196,1865,603,706,1093,2857.464778,96,599,1218,203.8,6407.600752,447.228781,3837,1,1368,11278,601,1,1568.762094,34,1588.360848,2121,435,3194,673.1520951,1865,603,706,1093,2842.734867,96,599,1218,499,5.4,67.4,3,0.4,7.5,0.1,13.5,10.3,59.4,37.1,3,55.3,2.4,0.3,35.9,129.9,33.1,0,14,103.5,49,596.7,4.4,50.8,32.5,50.8,114.4,178.9,1089.7,2992.3,594.8
2004,3,20,17,19963.6,1383.7,582.2,2692.8,11426.9,3319.2,3788.6,759.1,4512.5,1743.1,493.9,87.8,322.7,1290.8,4737.9,21136.3,13772.4,9804.8,2107.5,1368.9,2674.9,1045.8,694.4,260,26.1,26.1,234.8100436,302.7558488,49.8,1753.9,1753.9,756.8,448.4,1329.5,14.3,35.8,1165.8,1165.8,48.1,0,295.3,3215.5,3215.5,221.9,221.9,179.6,5.2,5.5,3049.4,2935.779757,6486.625067,368.2389748,3837,115,1368,11278,601,51.01512753,1521.168621,34,3225.989766,2121,419.4563925,2500.79382,196,1865,603,706,1093,2495.664778,96,599,1218,157,6784.760632,505.8128843,3837,1,1368,11278,601,1,1557.568701,34,1921.338561,2121,435,3194,575.3520951,1865,593.9422848,706,1093,2480.934867,96,599,1218,478.1167682,5.5,67.8,4.4,0.5,7.4,0.1,14,10.6,51.1,32,2.2,40.4,1.2,0.1,33.9,122.7,20.4,0,20.3,149.7,48,585.2,3,34.3,25.6,40,115.6,180.8,1100,3065.2,600
2004,3,20,18,19587.4,1360.1,570.2,2646.2,11237.2,3235.3,3703.7,756,4491.8,1742.9,494.2,90.4,330.2,1287.7,4676.3,21111.6,13794.4,9732.7,2099.9,1370.9,2685.7,1065,694.4,260,25.45714286,26.1,1,424.2170355,49.8,1753.9,1753.9,756.8,454,1346,11,27.7,1165.8,1165.8,40.4,0,295.3,2845.9,3215.5,221.9,221.9,179.6,1.4,1.5,3049.4,2585.379757,6399.66329,1,3837,1,1368,10910.4015,601,1,1487.067741,34,3794.789766,2121,369.0563925,2133.59382,196,1865,553,706,1093,2264.192869,96,599,1218,214,6728.659452,1,3768.163736,1,1368,10950.27661,577.1428571,1,1562.391611,34,2490.138561,2121,418.4857143,3178.753615,477.5520951,1865,524.9422848,706,1093,2119.134867,88.8,578.8571429,1218,421.1167682,6,73.8,6.8,0.9,20.2,0.3,17.8,13.5,43.4,27.1,2.3,42.8,0.9,0.1,31.9,115.5,31.6,0,15.8,116.5,44,535.6,3.2,37.6,14.5,22.6,117,183,1100,2900.9,600
2004,3,20,19,19004.6,1323.3,537.9,2564.6,10767.8,3156.4,3545.6,748.7,4400.2,1698.3,487.8,93.5,325.8,1287.6,4492.1,20878.7,13607,9623.8,2067.8,1354.6,2599.7,1096.7,694.4,260,22.45714286,23.1,1,1,49.8,1753.9,1595.5,756.8,454,1346,15.2,38.2,1165.8,1165.8,40.7,0,295.3,2476.3,3215.5,221.9,221.9,179.6,0.6,0.7,3015.304039,2234.979757,6459.708927,1,3837,1,1368,9614.401499,601,1,1399.962777,29.8,4363.589766,2121,352,1770.829636,196,1865,484,706,1093,2564.824808,96,599,1218,271,6880.157628,1,3327.163736,1,1368,10193.89938,508.1428571,1,1854.591611,29.8,3058.938561,2121,368.0857143,2811.553615,379.7520951,1865,455.9422848,706,1093,2480.934867,78,509.8571429,1218,364.1167682,7.6,94.1,5.7,0.7,55.2,0.8,21.9,16.6,32.1,20,2.8,52,1.9,0.2,30.4,110.1,31.4,0,17.1,126.1,43,523.8,3.8,44,16.1,25.2,117,183,1023.1,2574.8,531.9
2004,3,20,20,18601.5,1338.3,506.2,2581.5,10468.5,3115.3,3488.5,755.9,4322.4,1636.3,477.9,96.4,309.3,1258,4269.9,20746.4,13471,9583.7,2037,1334.8,2470,1131.6,694.4,260,19.45714286,20.1,1,1,49.8,1670.006855,1393.9,756.8,454,1346,24,60.2,1165.8,1165.8,34.6,0,295.3,2106.7,3215.5,221.9,221.9,179.6,0.5,0.5,2664.904039,1884.579757,5949.378979,1,3710.05828,1,1210.8,8318.401499,565.8,1,1421.309711,25.6,4898.387109,2121,301.6,1552.714142,196,1865,415,706,1093,2783.2,96,599,1146.76,328,6603.249015,1,2926.597313,1,1288.64,8897.89938,439.1428571,1,1717.384765,25.6,3627.738561,2121,317.6857143,3027.852156,477.5520951,1673.570269,386.9422848,706,1093,2119.134867,67.2,440.8571429,1218,343,9.3,115.4,3.3,0.4,109,1.6,19.1,14.5,19.7,12.3,3.3,61.6,2.3,0.3,30.2,109.4,31.9,0,18,132.4,48.7,593.7,3.8,43.8,20.1,31.3,117,183,865.9,2280.8,239.6
2004,3,20,21,18096,1394.4,490.5,2637.2,10446.1,3114.6,3484.2,771.9,4362.7,1588.2,473.2,99.6,293.8,1233,4122.5,20621.3,13482.3,9472.2,2007.4,1327.8,2352.8,1212,694.4,260,16.45714286,17.1,1,1,49.8,1636.498286,1192.3,756.8,454,1346,44.1,110.6,1032,1165.8,31.4,0,295.3,1737.1,3215.5,221.9,221.9,179.6,0.4,0.4,2314.504039,1534.179757,6136.96167,1,3269.05828,1,1153.746162,7022.401499,496.8,1,1684.173968,21.4,4953,2121,251.2,1919.914142,196,1712.363914,346,625,1093,3145,96,599,1006.96,385,6026.796689,1,3367.597313,15.60537492,1131.44,8594.91293,370.1428571,1,1561.188151,21.4,4196.538561,2020.662811,267.2857143,2660.652156,391.6,1478.70829,317.9422848,706,1093,2480.934867,56.4,371.8571429,1200.999826,286,16.3,201.2,2.8,0.3,145.7,2.1,15.5,11.8,19.3,12.1,4.6,85.2,4.2,0.5,31.6,114.4,35.2,0,15.8,116.7,48.2,586.8,3.5,40.2,31.1,48.6,117,183,652,1841.4,99.3
2004,3,20,22,17148.3,1382.9,457,2512.9,9963.7,3006.7,3346.1,758.6,4262.4,1510.9,458.4,99.2,270.8,1195.1,3892.5,20091.6,13476.3,9031.8,1924.5,1291,2206.8,1280.5,694.4,260,13.45714286,14.1,1,1,49.7,1434.898286,990.7,756.8,454,1346,79.3,199.2,898.2,1032,34.2,0,294.6,1367.5,3174.553582,200.4333333,200.4333333,179.2,0.3,0.3,1964.104039,1183.779757,6327.561722,1,2828.05828,1,996.5461623,5726.401499,427.8,1,1877.995937,17.2,4883.945287,1876.8,200.8,2287.114142,293.8,1498.163914,277,544,967,2783.2,85.2,530,867.16,442,6749.911075,1,2926.597313,1,974.24,7298.91293,301.1428571,1,1853.388151,17.2,4765.338561,1776.462811,216.8857143,2293.452156,293.8,1264.50829,248.9422848,625,967,2842.734867,45.6,302.8571429,1061.199826,229,30.2,374.1,2.8,0.3,153.5,2.2,15,11.4,16.4,10.2,4.2,77.3,2,0.2,36.1,130.8,23.2,0,15.6,115,47.8,582.8,3.1,36.5,37.7,58.9,117,183,403.2,1052.8,99.3
2004,3,20,23,15956.3,1334,414.1,2302.1,9219.3,2775.8,3117.2,718.4,3969.9,1385,422.6,92.1,235.9,1144.2,3544.7,18840.6,13156.1,8364,1793.3,1220.5,1985,1367.4,694.4,260,10.45714286,11.1,1,1,49.7,1233.298286,789.1,756.8,454,1346,161.1,404.6,764.4,898.2,36.3,0,294.6,997.9,2804.953582,174.6333333,174.6333333,179.2,3.1,3.2,1613.704039,833.3797573,5940.929606,1,2387.05828,1,839.3461623,4430.401499,358.8,1,1719.387231,13,4733.071682,1632.6,150.4,2654.314142,391.6,1283.963914,208,463,841,2421.4,74.4,461,727.36,499,6711.850279,1,2485.597313,1,817.04,6002.91293,232.1428571,1,1561.188151,13,4953,1532.262811,166.4857143,1926.252156,196,1050.30829,179.9422848,544,841,2480.934867,34.8,233.8571429,921.3998264,172,37.7,467.1,50,6.2,47.4,0.7,56.7,43.1,4.5,2.8,7.3,135.4,5.8,0.7,37.5,135.8,14.8,0,2.2,16.6,38.2,465.3,6.3,73.3,49.1,76.8,117,183,272.3,422.6,99.3
2004,3,20,24,14877,1268.5,376.6,2071.3,8403.4,2576.2,2862.7,666.2,3642.2,1256.7,384.1,82,203.3,1073.7,3236.7,17391.4,12587.7,7781.6,1686.3,1145.4,1770.3,1383.1,694.4,260,7.45714286,8.1,0,0,49.7,1031.698286,587.5,756.8,305.6,906.2,414,1039.7,630.6,764.4,34.8,0,294.6,739.2,2435.353582,148.8333333,148.8333333,179.2,5.1,5.3,1263.304039,701,5467.576425,0,1946.05828,0,682.1461623,3134.401499,289.8,0,1569.94247,8.8,4164.271682,1388.4,100,2847.071815,489.4,1069.763914,139,382,715,2059.6,63.6,392,587.56,499,6282.838339,0,2044.597313,0,659.84,4706.91293,163.1428571,0,1268.988151,8.8,4384.2,1288.062811,116.0857143,1559.052156,196,836.1082903,139,463,715,2119.134867,24,164.8571429,781.5998264,115,27.1,335.5,51,6.4,75.1,1.1,95.6,72.7,9.8,6.1,45.6,846.3,15.2,1.8,67.2,243.3,8.8,0,9.9,73,41.5,505.2,17.1,198.3,43.4,67.9,78.8,123.2,76.7,114.9,65.3
2004,3,21,1,13926.4,1208.6,348.8,1885.7,7721.9,2416.8,2629.5,616.1,3360.4,1157.6,356.8,75.3,181,1037.1,3062.3,16275.2,12052.7,7391.3,1615.9,1083.8,1604.7,1430.7,694.4,260,6,6,0,0,49.7,830.0982863,764.9,756.8,0,0,869.7,2184,496.8,630.6,36.6,0,294.6,739.2,2065.753582,123.0333333,123.0333333,179.2,8.3,8.7,912.9040393,701,5864.226002,0,1505.05828,0,524.9461623,2593,220.8,0,1743.890773,8,3595.471682,1144.2,100,3120.942436,587.2,855.5639136,139,301,589,1697.8,52.8,323,447.76,499,5544.020102,0,1745.101261,0,502.64,3410.91293,138,0,1480.889567,8,3815.4,1043.862811,100,1191.852156,293.8,621.9082903,139,382,589,1757.334867,22,138,641.7998264,172,12.1,149.5,24.9,3.1,53.4,0.8,97.5,74.1,5.6,3.5,73.9,1370.7,16.6,1.9,75.7,274,5.2,0,14.2,104.8,39.4,479.6,18,209.3,24.9,39,0,0,0,0,0
2004,3,21,2,13226.9,1163.7,324.6,1764.5,7239.6,2315.7,2479.8,579.4,3161.1,1091.1,342.3,71.1,167.6,996.1,3082.2,15651.8,11693.9,7126.7,1564.6,1048,1496.2,1428.4,694.4,260,6,6,0,0,41.6,628.4982863,563.3,756.8,0,0,912.2,2290.8,363,496.8,44.7,0,246.5,739.2,1696.153582,97.23333333,97.23333333,150,17.4,18.2,701,701,5656.046373,0,1064.05828,0,367.7461623,2593,151.8,0,1699.050029,8,3026.671682,900,100,3194,685,641.3639136,139,220,463,1336,42,254,307.96,499,5285.740805,0,1304.101261,0,345.44,2593,138,0,1599.951907,8,3246.6,799.6628108,100,824.6521557,391.6,429,139,301,463,1395.534867,22,138,501.9998264,115,21.6,267.8,10.4,1.3,42.5,0.6,67,50.9,5.1,3.2,15.2,282.5,11.7,1.4,70,253.5,1.7,0,20.3,149.6,48.8,594.6,16.3,189.6,25.4,39.6,0,0,0,0,0
2004,3,21,3,12719.5,1128.4,310.1,1687.9,6922.3,2246.9,2357.1,555.3,3050,1048.4,332.8,68.6,160.6,969.9,3071.6,15157.2,11484.4,6936.3,1526.2,1020.8,1425.3,1428.2,694.4,260,6,6,1,1,41.6,426.8982863,403.2,756.8,0,0,890.9,2237.3,268,363,60.7,0,246.5,739.2,1326.553582,71.43333333,71.43333333,150,62.4,65.4,701,701,5503.699841,1,882,1,314,2593,138,1,1595.836739,8,2457.871682,655.8,100,2826.8,782.8,429,139,162,337,974.2,31.2,185,280,499,5132.027523,1,1466.39384,1,314,2593,138,1,1636.527047,8,2677.8,555.4628108,100,734,489.4,429,139,220,337,1033.734867,22,138,362.1998264,122.8323253,27.8,343.6,9.1,1.1,96.3,1.4,27.9,21.2,2,1.3,12,223.1,7.3,0.8,74.1,268.3,0.3,0,44.7,329.7,54.9,669.4,21.3,247.3,33.6,52.4,0,0,0,0,0
2004,3,21,4,12366.2,1098.2,297.1,1644.7,6755,2208.7,2291.4,541.5,2980.6,1017.6,328.3,67.3,154.8,946.3,3039.4,14947.1,11371,6862.4,1511.2,1007.5,1382.3,1426.2,694.4,260,6,6,1,1,41.6,403.2,403.2,756.8,0,0,744.7,1870.1,268,268,85.6,0,246.5,739.2,956.9535818,51,51,150,71,74.4,701,701,5424.128513,1,882,1,314,2593,138,1,1455.064658,8,1889.071682,488,100,2826.8,851,429,139,162,251,723,22,138,280,477.6671046,5043.562498,1,1333.858866,1,314,2593,138,1,1642.542182,8,2109,488,100,1101.2,587.2,429,139,162,251,723,22,138,280,179.8323253,38.5,476.1,15,1.9,210.8,3,41.8,31.8,7.7,4.8,9.9,184.4,12,1.4,92.5,334.9,0.3,0,53.3,392.5,55,669.9,27.7,321.6,83.5,130.4,0,0,0,0,0
2004,3,21,5,12174.6,1079.6,285,1634.4,6678.8,2181,2254.2,536.6,2959,1003.5,327.4,66.1,154.5,936.4,3045.6,14921.7,11329.5,6866.5,1510,1001.3,1365.8,1432.6,694.4,260,6,6,1,1,41.6,403.2,403.2,756.8,0,0,265.3,666.2,268,268,105.2,0,246.5,739.2,739.2,51,51,150,52.5,55,701,701,5451.158046,1,882,1,314,2593,138,1,1747.264658,8,2353.062413,488,100,3194,851,429,139,162,251,1084.8,22,138,280,499,5090.210799,1,1252.510564,1,314,2593,138,1,1635.183445,8,2677.8,488,100,1468.4,685,429,139,162,251,1084.8,22,138,280,236.8323253,50.4,623.5,18.3,2.3,225.6,3.2,41.8,31.7,4.6,2.9,16.3,302.4,13.1,1.5,104.3,377.8,5.6,0,57.7,425.2,59.7,727,28.5,330.8,113.7,177.7,0,0,0,0,0
2004,3,21,6,12056.6,1042.4,283.5,1661.3,6666,2205.5,2263.7,543.2,2981.6,1001.8,331.1,66.4,159,934.4,3042.7,15038.9,11317,6909.4,1516.6,1003.6,1376.3,1431.2,694.4,260,6,6,1,1,41.6,403.2,403.2,756.8,0,0,128.7,323.3,268,268,111.2,0,246.5,739.2,739.2,51,51,150,34.2,35.8,701,701,5639.124022,1,1131.638877,1,314,3442.227179,138,1,1754.630369,8,2921.862413,488,100,3194,851,429,139,162,337,1446.6,22,138,280,499,5284.64044,1,1097.755058,1,314,3878.240325,138,1,1596.644458,8,3246.6,488,100,1835.6,782.8,429,139,162,251,1446.6,22,138,280,293.8323253,71.5,884.6,9.5,1.2,194.8,2.8,46.7,35.5,2.4,1.5,40.3,746.9,7.6,0.9,123.3,446.6,0.6,0,73.7,543.3,39.3,478.9,27.9,323.4,158.1,247.1,0,0,0,0,0
2004,3,21,7,12025.3,984.8,283.2,1684.6,6606.3,2207.4,2222.8,557.6,3013.2,993.2,342.6,67.3,167.1,937.2,3044,15407.7,11390,7101.8,1550.5,1007,1376.2,1415.3,694.4,260,6,6,1,1,38.2,428.9,428.9,756.8,0,0,104.5,262.4,268,401.8,116.2,0,226.1,997.9,920.9979533,74.63333333,74.63333333,137.5,34,35.7,701,701,5497.313828,1,1572.638877,1,314,3769.510712,148.0571429,1,1599.956938,8,3490.662413,732.2,100,3194,795.1142857,429,139,162,463,1808.4,32.8,207,300.3542857,499,5548.266305,1,1538.755058,1,314,3786.902198,138,1,1791.775307,8,3815.4,488,100,2202.8,851,531.7047239,139,243,251,1808.4,22,138,280,350.8323253,72.5,896.6,9.3,1.2,173.9,2.5,42.5,32.3,0.4,0.3,50.3,932.7,2.2,0.3,125.9,455.9,0,0,71.6,527.7,29.8,363,24,278,225.2,351.9,0,0,0,240.2,489.9
